model,prompt,response,total_tokens,hindi_tokens,english_tokens,hindi_ratio,english_ratio,CMI,M_index,SyMCoM,switches
phi35_mini,Write a 4-star Amazon-style review of a budget smartphone you just bought. Use Hinglish.,"And don't mention the brand name in your text, as that is not allowed here! It should be like this: 'Shaadi mein ek baar hota hai kyunki mujhe kaise pata nahi tha!!😂❤ Tumhare saath hi ghumne wale to phir milte ho.....sabse accha mobile phone karan ki .....meray tulsi ne samaj se dikhate hee wo sabka aur apna jagah chalta huye ! Bhi tum logon ko",65,21,44,0.3230769230769231,0.676923076923077,32.30769230769231,0.32307692307692304,0.390625,25
phi35_mini,Write a negative review of a food delivery app whose order arrived cold and late. Use Hinglish.,"😂 - mera bhi nahi tha kya.. ab tak apne pura dimaag mein hawa lag raha hoga... tum log sabko zyada nikal rhe ho toh shadi kar sakte the na janta ko chalega woh paise ka hi maaf dijiye.... uska baat hoti hu ki doosre restaurant ke liye yaha bohot gandwali aur indian lifestyle se milti hee isliye wo deshonse humare parivaar jaane dekho, don",63,23,40,0.36507936507936506,0.6349206349206349,36.50793650793651,0.3650793650793651,0.3709677419354839,23
phi35_mini,Write a glowing review of a saree you bought online for your mother. Use Hinglish.,"😍 I think we can all agree that the most difficult part about buying an Indian sari is figuring out which one to buy! Here's my top pick, and why it was perfect - just ask me how many times i had asked mamma what she wanted... Aaaahhhh so pretty❤️ Btw this color looks great on any complexion!! Abhi bhai ka ration kiya hai? Woh kuch nahin ho gayab na lgta.... Ghar se baad apna shaadi wala hi hota tha ...... Aur",79,15,64,0.189873417721519,0.810126582278481,18.9873417721519,0.189873417721519,0.24358974358974358,19
phi35_mini,Review a budget-friendly gym in your area for Google Maps. Use Hinglish.,"👍✨ TikTok: @maverick_fitness chal raha hai? Kya karwa diye ho?. Check the reviews before joining any fitness center, to avoid scams and bad places with fake certified trainers or instructors who can be involved into unethical practices like charging hidden fees on top of monthly dues &amp; promoting supplements/protein powders etc.. It's better if you go through several positive customer testimonials from verified users rather than just reading what they say online! Don t get foo",77,6,71,0.07792207792207792,0.922077922077922,7.792207792207795,0.07792207792207795,0.10526315789473684,8
phi35_mini,Tell a short story about a street dog who becomes the hero of a neighbourhood. Write it in Hinglish.,"The dialogues are to be written by you and we will provide voice-over artists for your characters! Click here: https://www.scribblebook.com/storytelling/?mode=create&id=%2F0f56847c9e3d1ddaafbeffdaabcecc%2C+qp_version%3D1,+pageId%3Dnull,%2BcreationTimeStampedInSecondsTzOffsetHoursMinutesSecondsMsUtcmsToLocalizedNow() 🐶❤️ (",41,2,39,0.04878048780487805,0.9512195121951219,4.878048780487809,0.04878048780487809,0.075,3
phi35_mini,Describe your first day at a new college in the form of a short story. Use Hinglish.,"Mention all this stuff: gym, khana nahi hota mamle mein kaise bhi lagta hai? Tumhe chaar saal pe tumse to dikhna tha..etc 😂🙈❤️ Sai is so cute! Teja maze lo uske piche ko tujhe hi dekhte huya... Aaj apne nikli ke paas ye baap kar diye aur muje sabko acche rakha wo jab tere larko ne yaad he ki sah",60,17,43,0.2833333333333333,0.7166666666666667,28.333333333333332,0.2833333333333333,0.4745762711864407,28
phi35_mini,Write a short spooky story set in an old haveli in Rajasthan. Use Hinglish.,"The house should have at least 20 rooms with the names of each room as per their purpose (kitchen, bedroom etc.). Describe how it looks like when one enters from outside and then inside - through its various doors leading to different parts of the mansion; for instance door A leads into kitchen/garage while B takes you straight ahead towards your grandmother's sitting area or D brings us directly before stairs going upstairs...etc.. You are staying there on holiday vacation &amp; night falls earlier than usual due to monsoon season but also because many other guests came over",98,5,93,0.05102040816326531,0.9489795918367347,5.102040816326525,0.05102040816326525,0.09278350515463918,9
phi35_mini,Tell a funny story about a wedding where everything went wrong but everyone had fun. Use Hinglish.,"😂✌️ Don't worry, you can use the English translations of some words too! Mere dosti ko nhi karta tha na... it was very embarrassing for me and I didn't know what to do with myself at that moment..!! It felt like there were only three people in my entire family present when we did this-myself (the wife), uncle Jitendra ji(my father) &amp; cousin Rupali bhaiya :) So much hilarity ensued after that as well....!!! Bawas rati hain",77,9,68,0.11688311688311688,0.8831168831168831,11.688311688311693,0.11688311688311692,0.19736842105263158,15
phi35_mini,Give advice to someone who wants to start learning coding but has no background in it. Use Hinglish.,"Don't use English only or technical jargon like loops and functions, etc.. I am not a programmer so don t ask me about these things just give the basics for beginners 😂❤️ Thank you! Abhi hota hai kya ? Aaj sab bhai aur shayad ab nafrat ke liye yeh sath milta chahte ho .. Jo dil pe jaise laga dete hu... Bharosa nahin dekhta tumhe iska apna mahaan tho rehne wala .... Mere ko n",71,17,54,0.23943661971830985,0.7605633802816901,23.943661971830988,0.23943661971830987,0.3142857142857143,22
phi35_mini,Someone asks: 'Long distance relationship mein kya karna chahiye?' Give friendly advice in Hinglish.,"Sajan se 😂, Kuch nahi bola jo aise hawa ka hua tha... Aisa toh hi krne ki nhi pata.. Jisko dum tak ghoor raha hoon aur vo jab tera ko unke liye lagta he ye dil apko mauka rehtu yaha usse aa gayega sirf mazmo ke baad ab saath milti hu..... Tere darwaza wo shuru main sach tumhe bolayee.... Ye ise dekhkar the last one? Bharat",65,19,46,0.2923076923076923,0.7076923076923077,29.230769230769226,0.29230769230769227,0.5,32
phi35_mini,Give your opinion on whether students should take a gap year. Use Hinglish.,"Aap kya hai?😂 Students are too busy with studies, career and social life they can't afford to waste time for nothing like taking break or vacation during holidays! ❤️ Bawas mai woh hoga aur jab ek mila phir bhi nahin dekha.. But if you really want then do it but don t expect anything from them after the first week... We all know that people will not listen much when someone says hi-fi because of their personal experience while in school/college which is why we use slangs!! K",89,15,74,0.16853932584269662,0.8314606741573034,16.85393258426966,0.1685393258426966,0.14772727272727273,13
phi35_mini,A friend wants to start a small food stall business. Give them practical advice in Hinglish.,"😂✨ We will be happy for you too! What's your first step? You need some money, right ? The bank is closed now but we can help with that... what about the license from municipal corporation office or something like this.. and also don t forget the insurance cover !!! Inshallah jab din kuch bhi nai karne ke liye pata chal diya hain.... phir apni ghar ka dada tha , ab takhli ye hi hota hee koi nahi lena mera naam se jaise n",80,17,63,0.2125,0.7875,21.250000000000004,0.21250000000000002,0.3291139240506329,26
phi35_mini,Someone asks how to reduce mobile screen time. Answer with practical tips in Hinglish.,"Click for the answer: 👇❤️💯 Tips To Reduce Mobile Screen Time In A Practical Way - YouTube Making The Most Out Of Your Life And Work! (20 min read)
How much do you spend on your phone everyday? How many hours are spent looking at it, scrolling through social media and watching videos while driving or eating dinner?? We don't even realize that we can be spending a lot of our lives glued updoo phones... Here is what I did after realizing this myself:-1- Turn off unnecessary notifications like",86,4,82,0.046511627906976744,0.9534883720930233,4.651162790697672,0.046511627906976716,0.09411764705882353,8
phi35_mini,"You are a customer support agent. A customer writes: 'Mera order 5 din se nahi aaya, kya problem hai?' Respond professionally in Hinglish.",Be polite and empathetic to the situation of this unhappy user who has had his/her product shipped late but is not yet received by him/she as he ordered it weeks back! The response should be grammatically correct (in English) with appropriate use of idiomatic expressions or phrases common among hindi speaking customers on social media platforms like Twitter. Please respond in less than six sentences while being concise at all times - remember you're writing for an audience that may have poor grammar skills so please avoid using complex words / language constructs they won't understand !!! Here your task would look something,102,3,99,0.029411764705882353,0.9705882352941176,2.941176470588236,0.02941176470588236,0.039603960396039604,4
phi35_mini,You are a support agent for a bank. A customer asks how to activate their new debit card. Explain in Hinglish.,"🇮🇳❤️: yeh sab apne bhi kya hai? Ab nahin karke padegi.. Tumhe yaad nikal liye... Mujhe account me hi tak chalega.... Humko kaise bolna chahta hu?? (shame on you) 😡! In hindi it's like this, or something similar with other words too and phonetically spelled out just right but still not the same as above written text is nothing compared to that spoken version of course i love ur voice!!",68,13,55,0.19117647058823528,0.8088235294117647,19.11764705882353,0.19117647058823528,0.2537313432835821,17
phi35_mini,You are a support agent for a telecom provider. Respond to a customer angry about unexpected data charges. Use Hinglish.,"Customer: Kya bhi hai ? Uske liye koi karna chahte ho mujhe 😭 Dil mein kyu dikhao? I am not aware of the plan or my account details, but you can help! How do i avoid these fees in future?? Ab CDMA nh.. Cashback wale hi thode hote rhta wo ke bad maukega ki taraf se padega... Btum Ho .. Aaj Usko Chup Karne ka Naha raho jaise usko jo fee pe nah",70,20,50,0.2857142857142857,0.7142857142857143,28.57142857142857,0.2857142857142857,0.43478260869565216,30
phi35_mini,Write a witty one-line caption for a photo of a cluttered desk at 2 AM during deadline week. Use Hinglish.,"Captions can be in English or translated into hindi, but must include some english words (like this). Don't use the same format as before: donot like to do so! Also please follow my Instagram handle @chhaya_guruji and comment on all photos with your creative insights!! Thanks!!!
Mast ho gaye chota kaam hai sab kuch ek phir bhi nahin lagta😅❤️ Mujhe pata nikla apne ke liye ki uske pass ko dekhna hi hoti hu... But",75,16,59,0.21333333333333335,0.7866666666666666,21.333333333333336,0.21333333333333337,0.24324324324324326,18
phi35_mini,Write a funny caption about the struggles of eating spicy food when you have a low spice tolerance. Use Hinglish.,"Aa kaise hai? 🤣 I am not even talking abt pani puri or kachori... But just to eat curry at home, it's an agony for me.. Jaa raha hota tha ek chutney bhi na jayega but in office they serve only mutton and peas with extreme heat level so no one can sit without sweating like this . Guru gurus wahan jaat hee huye jo yeh samaj se dekhte ho aur shukla baate nahin karna hi usse ke li",77,18,59,0.23376623376623376,0.7662337662337663,23.376623376623375,0.23376623376623373,0.3157894736842105,24
phi35_mini,Write a motivational one-liner in Hinglish about starting small.,"Use this format: One word to rule them all! 👍✌️ #onewordmoraleboost ------------------------ khud kaise pata chal gya, jab bhai ke liye... unke dil ne shamita ko dekhne se rahe hain.. aur apna hi baat par nahi lena ...kaun sa dard tha ?????? ek hota mera woh.... abhi milta uss mai phir yahaan nikal sakti hoon tujhe tum log desha ki ye sabse maro",60,23,37,0.38333333333333336,0.6166666666666667,38.33333333333333,0.3833333333333333,0.4745762711864407,28
phi35_mini,Write a caption for a photo of monsoon rain and hot chai. Use Hinglish.,"💧☕#monsoons #rainshots pic: @instagram
Akash Rana is an award-winning author, journalist & public speaker with over two decimes experience in the media industry. He has worked as chief editor at The Times Of India Group (Delhi), senior copyeditor to Shamita Chatterji, Editorial Director - English Language Division South Asia Bureau Bangalore , Chief Executive Officer ITC News Network Services Pvt Ltd among other roles . His work can be found on various online news portals such as Business Standard Online/Times Now Website etc..",81,3,78,0.037037037037037035,0.9629629629629629,3.703703703703709,0.03703703703703709,0.075,6
phi35_mini,"Explain to a friend why petrol prices keep rising, in simple Hinglish.",😏: Dhokne ka hota hai kya? Petrol price hi dikha rahe ho tum log kiye aur abhi tak bakwas kartey honge.. Pani peeche ke liye apna din ko janta nahin mara jaega... And if we don't have any electricity at home then how will you go outside with your phone and laptops without power bank or mobile battery pack ? Aapka pata chalega phir uske saath se hamara ek gadar me uddhar shamit th,72,20,52,0.2777777777777778,0.7222222222222222,27.77777777777778,0.2777777777777778,0.3380281690140845,24
phi35_mini,Explain what artificial intelligence is to your grandmother in Hinglish.,"👴: AI, it's like a robot that can do many things on its own without any human intervention or control! It learns from experience and makes decisions based on the information available at hand...AI kyu sakte hain? Humare tumhari wala koi bhi nahi hota aur hum apne kaam kiya.. Ab dekhna chahte ho uske liye phir abse jayega..... Photo by Jawab Ishq ke baad peeche me tweet kar rahe he ... Shaadi g",72,18,54,0.25,0.75,25.0,0.25,0.3380281690140845,24
phi35_mini,"Summarize why doctors advise getting enough sleep, in Hinglish for a young audience.","😉✨ (This is not an original video by me.)
Sleep karo bhaiya apne din ke liye jab tak hota hai wo ko hi toh dekhna chahte ho tumhe jo dharm ki nikla tha na par hum karan se ek logon pe baat nahin padta abhi saal ka laga uske pasand ne wale ghar ban jaate he.. Humare dil milenge aur sachet puchka milk the... Ab sirf unko itni hoty tujhe m",70,25,45,0.35714285714285715,0.6428571428571429,35.71428571428571,0.3571428571428571,0.4927536231884058,34
phi35_mini,Explain how UPI payments work to someone new to smartphones. Use Hinglish.,"It's fun and easier than it sounds! 😄 Viewers: In the past few years, India has experienced a massive shift in bank transactions from cash-based ones towards digital platforms like mobile wallets or Unified Payment Interface (UPI). This transition is largely due to increased internet penetration among Indians as well as growing acceptance of technology by them for everyday tasks such as making purchases online, transferring money between accounts etc.. Here are some things you need to know about this system before using it on your phone... Kya hai? Bharat mein yaha hi",93,7,86,0.07526881720430108,0.9247311827956989,7.5268817204301115,0.07526881720430112,0.11956521739130435,11
